schema_version,rank,pass_count,score,first_target_points,stop_points,runner_target_points,runner_stop_mode,guard_name,guard_rules,trades,net_usd,average_net_usd,profit_factor,max_drawdown_usd,drawdown_to_net,worst_day,worst_day_net_usd,min_robustness_net_usd,min_robustness_average_net_usd,max_robustness_negative_window_rate,worst_guarded_window_loss_usd,failed_gates,robustness_windows
1,760,2,-398232.53215137,4,12,12,breakeven,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,-40223,-97.15700483,0.61284951,-41735,999,2025-10-14,-4928,-31151,-84.64945652,0.7,7240,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=368,net=-31151,avg=-84.64945652,neg_rate=0.53125,worst=-7240,base_net=-115257 | 40/5/5:trades=307,net=-23599,avg=-76.86970684,neg_rate=0.5,worst=-7240,base_net=-96493.5 | 40/10/10:trades=307,net=-23599,avg=-76.86970684,neg_rate=0.64285714,worst=-7072,base_net=-96493.5 | 60/10/10:trades=285,net=-23095,avg=-81.03508772,neg_rate=0.66666667,worst=-7072,base_net=-86315 | 80/10/10:trades=256,net=-17367,avg=-67.83984375,neg_rate=0.7,worst=-4984,base_net=-79503"
1,761,2,-398248.65334722,4,12,8,breakeven,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,-40623,-98.12318841,0.60899947,-42135,999,2025-10-14,-4928,-31951,-86.82336957,0.7,7440,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=368,net=-31951,avg=-86.82336957,neg_rate=0.5,worst=-7440,base_net=-116869.5 | 40/5/5:trades=307,net=-23799,avg=-77.52117264,neg_rate=0.46428571,worst=-7440,base_net=-95956 | 40/10/10:trades=307,net=-23799,avg=-77.52117264,neg_rate=0.64285714,worst=-7272,base_net=-95956 | 60/10/10:trades=285,net=-23295,avg=-81.73684211,neg_rate=0.66666667,worst=-7272,base_net=-88440 | 80/10/10:trades=256,net=-17767,avg=-69.40234375,neg_rate=0.7,worst=-4984,base_net=-80928"
1,762,2,-398251.30484203,4,12,10,breakeven,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,-41123,-99.33091787,0.60418692,-42635,999,2025-10-14,-4928,-32551,-88.45380435,0.7,7340,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=368,net=-32551,avg=-88.45380435,neg_rate=0.53125,worst=-7340,base_net=-118082 | 40/5/5:trades=307,net=-24699,avg=-80.45276873,neg_rate=0.5,worst=-7340,base_net=-98668.5 | 40/10/10:trades=307,net=-24699,avg=-80.45276873,neg_rate=0.64285714,worst=-7172,base_net=-98668.5 | 60/10/10:trades=285,net=-24195,avg=-84.89473684,neg_rate=0.66666667,worst=-7172,base_net=-89452.5 | 80/10/10:trades=256,net=-18367,avg=-71.74609375,neg_rate=0.7,worst=-4984,base_net=-82703"
1,763,2,-398253.15226443,5,12,12,breakeven,after120_trades04_risk275,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.75; minutes_after_rth_open >= 120; entry_trades_to_session_average_trades >= 0.4,442,-36869,-83.41402715,0.72750588,-39129.5,999,2026-03-26,-4492,-21653.5,-69.5,0.66666667,9486,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=388,net=-21653.5,avg=-55.80798969,neg_rate=0.46875,worst=-9486,base_net=-113169.5 | 40/5/5:trades=326,net=-18819.5,avg=-57.72852761,neg_rate=0.42857143,worst=-9486,base_net=-90956 | 40/10/10:trades=326,net=-18819.5,avg=-57.72852761,neg_rate=0.64285714,worst=-9454,base_net=-90956 | 60/10/10:trades=295,net=-20502.5,avg=-69.5,neg_rate=0.66666667,worst=-9454,base_net=-85027.5 | 80/10/10:trades=265,net=-10842.5,avg=-40.91509434,neg_rate=0.6,worst=-9454,base_net=-78953"
1,764,2,-398253.69525338,5,12,15,breakeven,after120_trades04_risk275,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.75; minutes_after_rth_open >= 120; entry_trades_to_session_average_trades >= 0.4,442,-36906.5,-83.49886878,0.72722872,-39197,999,2026-03-26,-4492,-21603.5,-67.55084746,0.66666667,9486,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=388,net=-21603.5,avg=-55.67912371,neg_rate=0.46875,worst=-9486,base_net=-116757 | 40/5/5:trades=326,net=-18994.5,avg=-58.26533742,neg_rate=0.42857143,worst=-9486,base_net=-93318.5 | 40/10/10:trades=326,net=-18994.5,avg=-58.26533742,neg_rate=0.57142857,worst=-9304,base_net=-93318.5 | 60/10/10:trades=295,net=-19927.5,avg=-67.55084746,neg_rate=0.66666667,worst=-9304,base_net=-85140 | 80/10/10:trades=265,net=-9817.5,avg=-37.04716981,neg_rate=0.6,worst=-9304,base_net=-77478"
1,765,2,-398292.97145473,5,12,20,breakeven,after120_trades04_risk275,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.75; minutes_after_rth_open >= 120; entry_trades_to_session_average_trades >= 0.4,442,-39619,-89.63574661,0.70718097,-42159.5,999,2026-03-26,-4492,-23816,-71.57627119,0.66666667,9486,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=388,net=-23816,avg=-61.3814433,neg_rate=0.4375,worst=-9486,base_net=-124357 | 40/5/5:trades=326,net=-21119.5,avg=-64.78374233,neg_rate=0.39285714,worst=-9486,base_net=-99343.5 | 40/10/10:trades=326,net=-21119.5,avg=-64.78374233,neg_rate=0.64285714,worst=-9054,base_net=-99343.5 | 60/10/10:trades=295,net=-21115,avg=-71.57627119,neg_rate=0.66666667,worst=-9054,base_net=-87165 | 80/10/10:trades=265,net=-11255,avg=-42.47169811,neg_rate=0.6,worst=-9054,base_net=-78653"
1,766,2,-398332.31167387,4,12,8,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,470,-45415,-96.62765957,0.62888662,-47663,999,2026-03-09,-3696,-30551,-73.66666667,0.66666667,8504,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=418,net=-30551,avg=-73.08851675,neg_rate=0.53125,worst=-8504,base_net=-116869.5 | 40/5/5:trades=356,net=-21167,avg=-59.45786517,neg_rate=0.46428571,worst=-8504,base_net=-95956 | 40/10/10:trades=356,net=-21167,avg=-59.45786517,neg_rate=0.57142857,worst=-8000,base_net=-95956 | 60/10/10:trades=321,net=-23647,avg=-73.66666667,neg_rate=0.66666667,worst=-8000,base_net=-88440 | 80/10/10:trades=286,net=-15327,avg=-53.59090909,neg_rate=0.6,worst=-8000,base_net=-80928"
1,767,2,-398340.1169296,5,12,8,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,485,-41945,-86.48453608,0.71939202,-43195,999,2026-03-26,-4492,-23785,-56.92378049,0.5,11100,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=430,net=-23785,avg=-55.31395349,neg_rate=0.5,worst=-10754,base_net=-109432 | 40/5/5:trades=363,net=-16291,avg=-44.87878788,neg_rate=0.46428571,worst=-10754,base_net=-86068.5 | 40/10/10:trades=363,net=-16291,avg=-44.87878788,neg_rate=0.35714286,worst=-11100,base_net=-86068.5 | 60/10/10:trades=328,net=-18671,avg=-56.92378049,neg_rate=0.41666667,worst=-11100,base_net=-81952.5 | 80/10/10:trades=293,net=-10901,avg=-37.20477816,neg_rate=0.4,worst=-11100,base_net=-75140.5"
1,768,2,-398344.60396871,4,12,8,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,485,-44895,-92.56701031,0.64037681,-46079,999,2026-03-09,-3696,-30535,-72.77743902,0.75,8504,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=430,net=-30535,avg=-71.01162791,neg_rate=0.5,worst=-8504,base_net=-116869.5 | 40/5/5:trades=363,net=-21391,avg=-58.92837466,neg_rate=0.42857143,worst=-8504,base_net=-95956 | 40/10/10:trades=363,net=-21391,avg=-58.92837466,neg_rate=0.64285714,worst=-8000,base_net=-95956 | 60/10/10:trades=328,net=-23871,avg=-72.77743902,neg_rate=0.75,worst=-8000,base_net=-88440 | 80/10/10:trades=293,net=-15551,avg=-53.07508532,neg_rate=0.7,worst=-8000,base_net=-80928"
1,769,2,-398346.71359109,5,12,8,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,470,-42065,-89.5,0.7114547,-43543,999,2026-03-26,-4492,-24701,-59.64797508,0.5,11100,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=418,net=-24701,avg=-59.09330144,neg_rate=0.5,worst=-10754,base_net=-109432 | 40/5/5:trades=356,net=-16767,avg=-47.09831461,neg_rate=0.46428571,worst=-10754,base_net=-86068.5 | 40/10/10:trades=356,net=-16767,avg=-47.09831461,neg_rate=0.42857143,worst=-11100,base_net=-86068.5 | 60/10/10:trades=321,net=-19147,avg=-59.64797508,neg_rate=0.5,worst=-11100,base_net=-81952.5 | 80/10/10:trades=286,net=-11377,avg=-39.77972028,neg_rate=0.5,worst=-11100,base_net=-75140.5"
1,770,2,-398350.4560597,4,12,20,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,470,-47002.5,-100.00531915,0.6159142,-48850.5,999,2026-03-09,-3696,-30751,-80.52024922,0.58333333,8904,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=418,net=-30751,avg=-73.56698565,neg_rate=0.46875,worst=-8904,base_net=-125094.5 | 40/5/5:trades=356,net=-23167,avg=-65.0758427,neg_rate=0.42857143,worst=-8904,base_net=-104706 | 40/10/10:trades=356,net=-23167,avg=-65.0758427,neg_rate=0.5,worst=-8400,base_net=-104706 | 60/10/10:trades=321,net=-25847,avg=-80.52024922,neg_rate=0.58333333,worst=-8400,base_net=-89565 | 80/10/10:trades=286,net=-17327,avg=-60.58391608,neg_rate=0.5,worst=-8400,base_net=-81440.5"
1,771,2,-398362.77887349,5,12,10,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,485,-42845,-88.34020619,0.71337111,-43717,999,2026-03-26,-4492,-24485,-60.58231707,0.5,11300,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=430,net=-24485,avg=-56.94186047,neg_rate=0.5,worst=-11154,base_net=-111832 | 40/5/5:trades=363,net=-17491,avg=-48.184573,neg_rate=0.46428571,worst=-11154,base_net=-88768.5 | 40/10/10:trades=363,net=-17491,avg=-48.184573,neg_rate=0.42857143,worst=-11300,base_net=-88768.5 | 60/10/10:trades=328,net=-19871,avg=-60.58231707,neg_rate=0.5,worst=-11300,base_net=-82702.5 | 80/10/10:trades=293,net=-11601,avg=-39.59385666,neg_rate=0.4,worst=-11300,base_net=-76653"
1,772,2,-398366.64344997,5,12,10,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,470,-42765,-90.9893617,0.70665304,-43863,999,2026-03-26,-4492,-25201,-62.14018692,0.5,11300,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=418,net=-25201,avg=-60.28947368,neg_rate=0.5,worst=-11154,base_net=-111832 | 40/5/5:trades=356,net=-17567,avg=-49.34550562,neg_rate=0.46428571,worst=-11154,base_net=-88768.5 | 40/10/10:trades=356,net=-17567,avg=-49.34550562,neg_rate=0.42857143,worst=-11300,base_net=-88768.5 | 60/10/10:trades=321,net=-19947,avg=-62.14018692,neg_rate=0.5,worst=-11300,base_net=-82702.5 | 80/10/10:trades=286,net=-11677,avg=-40.82867133,neg_rate=0.4,worst=-11300,base_net=-76653"
1,773,2,-398366.89081455,4,12,12,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,470,-46415,-98.75531915,0.62071502,-48263,999,2026-03-09,-3696,-30551,-76.78193146,0.66666667,8904,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=418,net=-30551,avg=-73.08851675,neg_rate=0.53125,worst=-8904,base_net=-115257 | 40/5/5:trades=356,net=-21767,avg=-61.14325843,neg_rate=0.46428571,worst=-8904,base_net=-96493.5 | 40/10/10:trades=356,net=-21767,avg=-61.14325843,neg_rate=0.57142857,worst=-8400,base_net=-96493.5 | 60/10/10:trades=321,net=-24647,avg=-76.78193146,neg_rate=0.66666667,worst=-8400,base_net=-86315 | 80/10/10:trades=286,net=-16327,avg=-57.08741259,neg_rate=0.6,worst=-8400,base_net=-79503"
1,774,2,-398368.16648936,4,12,15,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,470,-46502.5,-98.94148936,0.62,-48350.5,999,2026-03-09,-3696,-30251,-75.84735202,0.66666667,8904,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=418,net=-30251,avg=-72.3708134,neg_rate=0.5,worst=-8904,base_net=-120907 | 40/5/5:trades=356,net=-21917,avg=-61.56460674,neg_rate=0.42857143,worst=-8904,base_net=-101743.5 | 40/10/10:trades=356,net=-21917,avg=-61.56460674,neg_rate=0.57142857,worst=-8400,base_net=-101743.5 | 60/10/10:trades=321,net=-24347,avg=-75.84735202,neg_rate=0.66666667,worst=-8400,base_net=-88415 | 80/10/10:trades=286,net=-15577,avg=-54.46503497,neg_rate=0.6,worst=-8400,base_net=-80140.5"
1,775,2,-398373.67861635,3,12,8,breakeven,after120_trades04_risk275,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.75; minutes_after_rth_open >= 120; entry_trades_to_session_average_trades >= 0.4,442,-42819,-96.87556561,0.53862316,-46347,999,2026-03-09,-3696,-30691,-83.94915254,0.66666667,9304,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=388,net=-30691,avg=-79.10051546,neg_rate=0.53125,worst=-8086,base_net=-127194.5 | 40/5/5:trades=326,net=-23807,avg=-73.02760736,neg_rate=0.5,worst=-8086,base_net=-105781 | 40/10/10:trades=326,net=-23807,avg=-73.02760736,neg_rate=0.57142857,worst=-9304,base_net=-105781 | 60/10/10:trades=295,net=-24765,avg=-83.94915254,neg_rate=0.66666667,worst=-9304,base_net=-96340 | 80/10/10:trades=265,net=-17355,avg=-65.49056604,neg_rate=0.6,worst=-9304,base_net=-87003"
1,776,2,-398374.13903888,4,12,20,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,485,-47282.5,-97.48969072,0.62125217,-48066.5,999,2026-03-09,-3696,-31535,-79.4847561,0.66666667,8904,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=430,net=-31535,avg=-73.3372093,neg_rate=0.53125,worst=-8904,base_net=-125094.5 | 40/5/5:trades=363,net=-23391,avg=-64.43801653,neg_rate=0.46428571,worst=-8904,base_net=-104706 | 40/10/10:trades=363,net=-23391,avg=-64.43801653,neg_rate=0.57142857,worst=-8400,base_net=-104706 | 60/10/10:trades=328,net=-26071,avg=-79.4847561,neg_rate=0.66666667,worst=-8400,base_net=-89565 | 80/10/10:trades=293,net=-17551,avg=-59.90102389,neg_rate=0.6,worst=-8400,base_net=-81440.5"
1,777,2,-398378.55412709,4,12,10,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,470,-47215,-100.45744681,0.61417773,-49063,999,2026-03-09,-3696,-31751,-78.96261682,0.66666667,8904,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=418,net=-31751,avg=-75.95933014,neg_rate=0.53125,worst=-8904,base_net=-118082 | 40/5/5:trades=356,net=-22667,avg=-63.67134831,neg_rate=0.46428571,worst=-8904,base_net=-98668.5 | 40/10/10:trades=356,net=-22667,avg=-63.67134831,neg_rate=0.57142857,worst=-8400,base_net=-98668.5 | 60/10/10:trades=321,net=-25347,avg=-78.96261682,neg_rate=0.66666667,worst=-8400,base_net=-89452.5 | 80/10/10:trades=286,net=-16827,avg=-58.83566434,neg_rate=0.6,worst=-8400,base_net=-82703"
1,778,2,-398381.05785031,4,12,15,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,485,-46032.5,-94.91237113,0.63126507,-46816.5,999,2026-03-09,-3696,-30285,-74.91158537,0.75,8904,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=430,net=-30285,avg=-70.43023256,neg_rate=0.5,worst=-8904,base_net=-120907 | 40/5/5:trades=363,net=-22141,avg=-60.99449036,neg_rate=0.46428571,worst=-8904,base_net=-101743.5 | 40/10/10:trades=363,net=-22141,avg=-60.99449036,neg_rate=0.64285714,worst=-8400,base_net=-101743.5 | 60/10/10:trades=328,net=-24571,avg=-74.91158537,neg_rate=0.75,worst=-8400,base_net=-88415 | 80/10/10:trades=293,net=-15801,avg=-53.92832765,neg_rate=0.7,worst=-8400,base_net=-80140.5"
1,779,2,-398381.96190974,4,12,12,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,485,-46095,-95.04123711,0.63076442,-46879,999,2026-03-09,-3696,-30735,-75.82621951,0.75,8904,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=430,net=-30735,avg=-71.47674419,neg_rate=0.5625,worst=-8904,base_net=-115257 | 40/5/5:trades=363,net=-21991,avg=-60.58126722,neg_rate=0.5,worst=-8904,base_net=-96493.5 | 40/10/10:trades=363,net=-21991,avg=-60.58126722,neg_rate=0.64285714,worst=-8400,base_net=-96493.5 | 60/10/10:trades=328,net=-24871,avg=-75.82621951,neg_rate=0.75,worst=-8400,base_net=-86315 | 80/10/10:trades=293,net=-16551,avg=-56.48805461,neg_rate=0.7,worst=-8400,base_net=-79503"
1,780,2,-398384.59947108,5,12,15,breakeven,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,485,-43507.5,-89.70618557,0.70893905,-44627.5,999,2026-03-26,-4492,-24610,-62.86890244,0.5,11550,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=430,net=-24610,avg=-57.23255814,neg_rate=0.5,worst=-11154,base_net=-116757 | 40/5/5:trades=363,net=-17991,avg=-49.56198347,neg_rate=0.46428571,worst=-11154,base_net=-93318.5 | 40/10/10:trades=363,net=-17991,avg=-49.56198347,neg_rate=0.42857143,worst=-11550,base_net=-93318.5 | 60/10/10:trades=328,net=-20621,avg=-62.86890244,neg_rate=0.5,worst=-11550,base_net=-85140 | 80/10/10:trades=293,net=-12351,avg=-42.15358362,neg_rate=0.4,worst=-11550,base_net=-77478"
1,781,2,-398384.99497395,5,12,15,breakeven,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,470,-43177.5,-91.86702128,0.70382349,-44079.5,999,2026-03-26,-4492,-25076,-64.47663551,0.5,11550,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;all_robustness_guarded_net_positive;minimum_worst_robustness_guarded_net_usd;minimum_worst_robustness_average_net_usd;maximum_robustness_negative_window_rate;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=418,net=-25076,avg=-59.99043062,neg_rate=0.5,worst=-11154,base_net=-116757 | 40/5/5:trades=356,net=-18067,avg=-50.75,neg_rate=0.46428571,worst=-11154,base_net=-93318.5 | 40/10/10:trades=356,net=-18067,avg=-50.75,neg_rate=0.42857143,worst=-11550,base_net=-93318.5 | 60/10/10:trades=321,net=-20697,avg=-64.47663551,neg_rate=0.5,worst=-11550,base_net=-85140 | 80/10/10:trades=286,net=-12427,avg=-43.45104895,neg_rate=0.4,worst=-11550,base_net=-77478"
