schema_version,candidate_id,signal_id,symbol,direction,entry_time,exit_time,exit_reason,first_target_hit,net_usd,exit_first_target_points,exit_stop_points,exit_runner_target_points,exit_runner_stop_mode,lookback_directional_move_points,session_range_points,risk_to_average_bar_range,minutes_after_rth_open,entry_trades_to_session_average_trades,average_bar_range_points,entry_bar_delta
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16570_short_0,ESU26-CME,short,2026-3-11 10:00:00.000000,2026-3-11 10:06:00.000000,runner_target_hit,true,868,6,10,12,initial,-7.5,40,1.06382979,30,2.56981541,9.4,2114
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16583_long_1,ESU26-CME,long,2026-3-11 10:39:00.000000,2026-3-11 10:57:00.000000,runner_target_hit,true,868,6,10,12,initial,-13.5,49.5,0.83333333,69,0.67177459,12,-20
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16597_long_2,ESU26-CME,long,2026-3-11 11:21:00.000000,2026-3-11 11:27:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-5.25,52.75,1.04438642,111,0.74459485,9.575,-16
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16610_long_3,ESU26-CME,long,2026-3-11 12:00:00.000000,2026-3-11 12:30:00.000000,runner_target_hit,true,868,6,10,12,initial,-30.75,65.75,1.17820324,150,0.96600164,8.4875,-12
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16644_long_6,ESU26-CME,long,2026-3-11 13:42:00.000000,2026-3-11 13:51:00.000000,runner_target_hit,true,868,6,10,12,initial,-9.5,68.25,1.48975791,252,1.01960701,6.7125,-35
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-11_16655_long_7,ESU26-CME,long,2026-3-11 14:15:00.000000,2026-3-11 14:54:00.000000,runner_target_hit,true,868,6,10,12,initial,-15.25,68.25,1.24804992,285,0.6992673,8.0125,-102
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-12_16752_short_1,ESU26-CME,short,2026-3-12 12:21:00.000000,2026-3-12 12:24:00.000000,runner_target_hit,true,868,6,10,12,initial,-31.75,47.5,0.9557945,171,1.38604688,10.4625,1072
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-12_16767_short_3,ESU26-CME,short,2026-3-12 13:06:00.000000,2026-3-12 13:18:00.000000,runner_target_hit,true,868,6,10,12,initial,-13.75,47.5,0.95465394,216,0.85424245,10.475,2699
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-12_16792_long_5,ESU26-CME,long,2026-3-12 14:21:00.000000,2026-3-12 15:00:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-9.25,47.5,1.38888889,291,0.56050549,7.2,-387
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-12_16797_long_6,ESU26-CME,long,2026-3-12 14:36:00.000000,2026-3-12 15:45:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-15.5,47.5,1.52091255,306,0.53017734,6.575,-384
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-12_16809_long_7,ESU26-CME,long,2026-3-12 15:12:00.000000,2026-3-12 15:45:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-13.75,47.5,1.65975104,342,0.5728962,6.025,-74
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16852_long_0,ESU26-CME,long,2026-3-13 10:36:00.000000,2026-3-13 10:39:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-13.75,46.25,0.91012514,66,0.75836447,10.9875,-31
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16857_long_1,ESU26-CME,long,2026-3-13 10:51:00.000000,2026-3-13 10:54:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-47.75,60.75,0.9163803,81,0.8151346,10.9125,-442
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16881_long_2,ESU26-CME,long,2026-3-13 12:03:00.000000,2026-3-13 12:36:00.000000,runner_target_hit,true,868,6,10,12,initial,-11.75,93,1.062417,153,0.54651623,9.4125,-49
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16886_long_3,ESU26-CME,long,2026-3-13 12:18:00.000000,2026-3-13 12:36:00.000000,runner_target_hit,true,868,6,10,12,initial,-21.25,93,1.03761349,168,0.5779416,9.6375,-137
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16919_long_6,ESU26-CME,long,2026-3-13 13:57:00.000000,2026-3-13 14:30:00.000000,runner_target_hit,true,868,6,10,12,initial,-7.5,103,1.29032258,267,0.55075867,7.75,-45
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-13_16924_long_7,ESU26-CME,long,2026-3-13 14:12:00.000000,2026-3-13 14:42:00.000000,runner_target_hit,true,868,6,10,12,initial,-13.75,103,1.39130435,282,0.59169377,7.1875,-415
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-16_17000_long_1,ESU26-CME,long,2026-3-16 11:15:00.000000,2026-3-16 11:30:00.000000,runner_target_hit,true,868,6,10,12,initial,-16.25,39,1.25786164,105,0.66787962,7.95,-30
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-16_17019_long_2,ESU26-CME,long,2026-3-16 12:12:00.000000,2026-3-16 12:21:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-5.5,39,1.58415842,162,0.62586244,6.3125,-46
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-16_17026_long_3,ESU26-CME,long,2026-3-16 12:33:00.000000,2026-3-16 12:51:00.000000,runner_target_hit,true,868,6,10,12,initial,-28.75,43.75,1.46520147,183,0.84558909,6.825,-15
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-16_17042_short_5,ESU26-CME,short,2026-3-16 13:21:00.000000,2026-3-16 13:48:00.000000,runner_target_hit,true,868,6,10,12,initial,-17.5,43.75,1.5503876,231,0.55302582,6.45,514
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-17_17151_long_3,ESU26-CME,long,2026-3-17 12:03:00.000000,2026-3-17 13:00:00.000000,runner_target_hit,true,868,6,10,12,initial,-18,41.75,1.52671756,153,1.10468101,6.55,-155
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-17_17157_long_4,ESU26-CME,long,2026-3-17 12:21:00.000000,2026-3-17 16:12:00.000000,end_of_session,true,155.5,6,10,12,initial,-8.5,44.25,1.51515152,171,0.57563923,6.6,-119
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-18_17261_long_0,ESU26-CME,long,2026-3-18 10:48:00.000000,2026-3-18 11:00:00.000000,runner_target_hit,true,868,6,10,12,initial,-28.25,40.75,1.18870728,78,0.66836043,8.4125,-570
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-18_17336_long_5,ESU26-CME,long,2026-3-18 14:33:00.000000,2026-3-18 14:51:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-13.25,52.5,1.60320641,303,2.34341993,6.2375,-1430
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-18_17355_long_6,ESU26-CME,long,2026-3-18 15:30:00.000000,2026-3-18 15:42:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-23.25,71.25,1.36752137,360,1.04808637,7.3125,-419
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17377_short_0,ESU26-CME,short,2026-3-19 09:51:00.000000,2026-3-19 10:09:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-22.5,36,0.7253886,21,0.86308883,13.78571429,147
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17402_short_2,ESU26-CME,short,2026-3-19 11:06:00.000000,2026-3-19 11:15:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-2.75,46.5,0.94674556,96,0.95715115,10.5625,79
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17412_long_3,ESU26-CME,long,2026-3-19 11:36:00.000000,2026-3-19 12:00:00.000000,runner_target_hit,true,868,6,10,12,initial,-6.75,46.5,1.11888112,126,0.81977199,8.9375,-636
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17434_short_4,ESU26-CME,short,2026-3-19 12:42:00.000000,2026-3-19 12:51:00.000000,runner_target_hit,true,868,6,10,12,initial,-17.5,46.5,1.3136289,192,0.66403317,7.6125,583
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17439_long_5,ESU26-CME,long,2026-3-19 12:57:00.000000,2026-3-19 13:06:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-7.75,46.5,1.4059754,207,0.44975885,7.1125,-70
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17453_long_6,ESU26-CME,long,2026-3-19 13:39:00.000000,2026-3-19 13:51:00.000000,runner_target_hit,true,868,6,10,12,initial,-19,46.5,1.6,249,0.5985915,6.25,-501
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17468_short_7,ESU26-CME,short,2026-3-19 14:24:00.000000,2026-3-19 14:36:00.000000,runner_target_hit,true,868,6,10,12,initial,-4,46.5,1.68776371,294,0.34898672,5.925,236
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17487_short_9,ESU26-CME,short,2026-3-19 15:21:00.000000,2026-3-19 15:33:00.000000,runner_target_hit,true,868,6,10,12,initial,-31.25,80.25,1.03626943,351,1.02595561,9.65,117
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-19_17494_short_10,ESU26-CME,short,2026-3-19 15:42:00.000000,2026-3-19 16:12:00.000000,end_of_session,true,-19.5,6,10,12,initial,-39,80.25,0.87719298,372,0.87499444,11.4,442
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17515_long_1,ESU26-CME,long,2026-3-20 10:00:00.000000,2026-3-20 10:12:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-27.25,43,0.89285714,30,1.12106389,11.2,-1254
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17521_long_2,ESU26-CME,long,2026-3-20 10:18:00.000000,2026-3-20 10:33:00.000000,runner_target_hit,true,868,6,10,12,initial,-35.75,52.75,0.90651558,48,0.6097302,11.03125,-450
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17533_long_3,ESU26-CME,long,2026-3-20 10:54:00.000000,2026-3-20 11:12:00.000000,runner_target_hit,true,868,6,10,12,initial,-18.25,55.5,1.11731844,84,1.2089005,8.95,-196
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17556_short_5,ESU26-CME,short,2026-3-20 12:03:00.000000,2026-3-20 12:30:00.000000,runner_target_hit,true,868,6,10,12,initial,-14,55.5,1.11888112,153,0.77305757,8.9375,367
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-20_17587_long_8,ESU26-CME,long,2026-3-20 13:36:00.000000,2026-3-20 14:18:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-12.25,60.5,1.43884892,246,1.03502151,6.95,-1752
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17671_short_0,ESU26-CME,short,2026-3-23 11:03:00.000000,2026-3-23 11:18:00.000000,runner_target_hit,true,868,6,10,12,initial,-28.5,66.75,0.95351609,93,1.14269836,10.4875,528
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17684_long_1,ESU26-CME,long,2026-3-23 11:42:00.000000,2026-3-23 11:45:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-12.25,66.75,1.09439124,132,0.84202703,9.1375,-589
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17693_long_2,ESU26-CME,long,2026-3-23 12:09:00.000000,2026-3-23 12:15:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-55,69.25,1.02564103,159,0.70525258,9.75,-533
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17709_long_3,ESU26-CME,long,2026-3-23 12:57:00.000000,2026-3-23 13:18:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-4.5,88.75,1.01910828,207,0.5471511,9.8125,-825
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17715_long_4,ESU26-CME,long,2026-3-23 13:15:00.000000,2026-3-23 13:18:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-8,88.75,1.07816712,225,0.57683052,9.275,-477
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-23_17744_short_6,ESU26-CME,short,2026-3-23 14:42:00.000000,2026-3-23 15:15:00.000000,runner_target_hit,true,868,6,10,12,initial,-20.5,88.75,1.33779264,312,0.59582032,7.475,149
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17794_short_1,ESU26-CME,short,2026-3-24 10:27:00.000000,2026-3-24 10:33:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-2.5,38.25,0.81808396,57,0.95894188,12.22368421,617
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17806_short_2,ESU26-CME,short,2026-3-24 11:03:00.000000,2026-3-24 11:15:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-31,61.75,0.73059361,93,0.53309146,13.6875,16
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17820_short_3,ESU26-CME,short,2026-3-24 11:45:00.000000,2026-3-24 11:54:00.000000,runner_target_hit,true,868,6,10,12,initial,-28,70.25,0.87527352,135,0.43630936,11.425,15
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17849_long_5,ESU26-CME,long,2026-3-24 13:12:00.000000,2026-3-24 13:54:00.000000,runner_target_hit,true,868,6,10,12,initial,-21,72.5,1.2718601,222,0.74724581,7.8625,-456
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-24_17882_short_7,ESU26-CME,short,2026-3-24 14:51:00.000000,2026-3-24 15:30:00.000000,runner_target_hit,true,868,6,10,12,initial,-23,72.5,1.2195122,321,0.59707815,8.2,537
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17940_short_1,ESU26-CME,short,2026-3-25 11:00:00.000000,2026-3-25 11:09:00.000000,runner_target_hit,true,868,6,10,12,initial,-14.75,53.5,1.19402985,90,0.59214987,8.375,337
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17956_long_2,ESU26-CME,long,2026-3-25 11:48:00.000000,2026-3-25 12:33:00.000000,runner_target_hit,true,868,6,10,12,initial,-22.25,68.25,1.14942529,138,0.56826414,8.7,-71
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17963_long_3,ESU26-CME,long,2026-3-25 12:09:00.000000,2026-3-25 12:24:00.000000,runner_target_hit,true,868,6,10,12,initial,-6,68.25,1.10041265,159,0.47138349,9.0875,-89
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17978_short_4,ESU26-CME,short,2026-3-25 12:54:00.000000,2026-3-25 13:42:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-6.25,68.25,1.42602496,204,0.4212097,7.0125,94
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17989_short_6,ESU26-CME,short,2026-3-25 13:27:00.000000,2026-3-25 13:42:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-6,68.25,1.56862745,237,0.53206612,6.375,628
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_17994_short_7,ESU26-CME,short,2026-3-25 13:42:00.000000,2026-3-25 13:51:00.000000,runner_target_hit,true,868,6,10,12,initial,-9,68.25,1.66666667,252,1.31430569,6,1025
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-25_18014_long_10,ESU26-CME,long,2026-3-25 14:42:00.000000,2026-3-25 14:54:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-15.5,68.25,1.70212766,312,0.42892812,5.875,-175
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-26_18087_long_0,ESU26-CME,long,2026-3-26 11:36:00.000000,2026-3-26 12:15:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-19.75,42.25,1.19581465,126,0.54002551,8.3625,-62
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-26_18094_long_1,ESU26-CME,long,2026-3-26 11:57:00.000000,2026-3-26 12:15:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-6.75,42.25,1.57170923,147,0.5226416,6.3625,-159
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-26_18120_long_2,ESU26-CME,long,2026-3-26 13:15:00.000000,2026-3-26 13:24:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-10,61.25,1.7167382,225,0.47338008,5.825,-54
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-27_18205_long_0,ESU26-CME,long,2026-3-27 10:45:00.000000,2026-3-27 11:03:00.000000,runner_target_hit,true,868,6,10,12,initial,-26.75,44,1.06666667,75,0.9334793,9.375,-167
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-27_18212_short_1,ESU26-CME,short,2026-3-27 11:06:00.000000,2026-3-27 11:15:00.000000,runner_target_hit,true,868,6,10,12,initial,-16.5,44,1.21580547,96,0.95361224,8.225,135
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-27_18218_short_2,ESU26-CME,short,2026-3-27 11:24:00.000000,2026-3-27 11:30:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-11,44,1.16618076,114,1.22583748,8.575,144
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18327_long_0,ESU26-CME,long,2026-3-30 10:06:00.000000,2026-3-30 10:42:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-38.25,57.5,0.98159509,36,0.64483014,10.1875,-30
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18334_long_1,ESU26-CME,long,2026-3-30 10:27:00.000000,2026-3-30 10:42:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-38.75,57.5,1.05555556,57,0.75233271,9.47368421,-133
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18357_short_3,ESU26-CME,short,2026-3-30 11:36:00.000000,2026-3-30 12:03:00.000000,runner_target_hit,true,868,6,10,12,initial,-17.5,57.5,1.06524634,126,0.71003914,9.3875,62
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18362_short_4,ESU26-CME,short,2026-3-30 11:51:00.000000,2026-3-30 12:00:00.000000,runner_target_hit,true,868,6,10,12,initial,-21.25,57.5,1.2987013,141,0.70744835,7.7,63
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18371_long_5,ESU26-CME,long,2026-3-30 12:18:00.000000,2026-3-30 12:27:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-4.25,57.5,1.53846154,168,0.57599272,6.5,-414
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-30_18404_long_8,ESU26-CME,long,2026-3-30 13:57:00.000000,2026-3-30 14:24:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-17.25,77.5,1.73160173,267,0.62199351,5.775,-685
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18458_short_0,ESU26-CME,short,2026-3-31 09:54:00.000000,2026-3-31 10:00:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-34,43,0.78624079,24,1.02055758,12.71875,390
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18466_short_1,ESU26-CME,short,2026-3-31 10:18:00.000000,2026-3-31 10:27:00.000000,runner_initial_stop_hit,true,-232,6,10,12,initial,-30.75,46.75,0.93430657,48,0.83950513,10.703125,92
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18471_short_2,ESU26-CME,short,2026-3-31 10:33:00.000000,2026-3-31 10:39:00.000000,runner_target_hit,true,868,6,10,12,initial,-27.5,46.75,0.99378882,63,0.6291915,10.0625,66
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18508_short_3,ESU26-CME,short,2026-3-31 12:24:00.000000,2026-3-31 12:36:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-13.5,50.25,1.29659643,174,0.80551242,7.7125,214
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18515_short_4,ESU26-CME,short,2026-3-31 12:45:00.000000,2026-3-31 12:48:00.000000,ambiguous_full_stop_first,false,-1032,6,10,12,initial,-55.25,116.5,0.8988764,195,2.61615863,11.125,784
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18530_short_5,ESU26-CME,short,2026-3-31 13:30:00.000000,2026-3-31 13:33:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-55,116.5,0.62942565,240,0.8950079,15.8875,529
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-03-31_18565_short_7,ESU26-CME,short,2026-3-31 15:15:00.000000,2026-3-31 15:33:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-11.75,117.25,1.52671756,345,0.8312028,6.55,209
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-01_18591_long_0,ESU26-CME,long,2026-4-1 09:48:00.000000,2026-4-1 10:00:00.000000,runner_target_hit,true,868,6,10,12,initial,-12.25,30.5,0.76433121,18,0.84729098,13.08333333,-300
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-01_18627_short_3,ESU26-CME,short,2026-4-1 11:36:00.000000,2026-4-1 11:54:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-21.75,44,1.37221269,126,0.88212546,7.2875,893
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-01_18692_long_8,ESU26-CME,long,2026-4-1 14:51:00.000000,2026-4-1 15:18:00.000000,runner_target_hit,true,868,6,10,12,initial,-30.75,55.75,1.51802657,321,0.85451736,6.5875,-542
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-01_18699_long_9,ESU26-CME,long,2026-4-1 15:12:00.000000,2026-4-1 15:39:00.000000,runner_target_hit,true,868,6,10,12,initial,-7.25,55.75,1.58102767,342,0.57746724,6.325,-40
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-02_18730_short_0,ESU26-CME,short,2026-4-2 10:00:00.000000,2026-4-2 10:06:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-24.5,50.75,0.85653105,30,1.14410116,11.675,79
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-02_18735_short_1,ESU26-CME,short,2026-4-2 10:15:00.000000,2026-4-2 10:30:00.000000,full_stop_hit,false,-1032,6,10,12,initial,-35.75,57.75,0.89820359,45,0.86402646,11.13333333,958
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-02_18754_short_2,ESU26-CME,short,2026-4-2 11:12:00.000000,2026-4-2 11:21:00.000000,runner_target_hit,true,868,6,10,12,initial,-57,130.25,0.65359477,102,0.64669194,15.3,171
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-02_18762_short_3,ESU26-CME,short,2026-4-2 11:36:00.000000,2026-4-2 11:48:00.000000,runner_target_hit,true,868,6,10,12,initial,-3.25,130.25,0.68317677,126,0.63224384,14.6375,225
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-06_18865_short_0,ESU26-CME,short,2026-4-6 10:00:00.000000,2026-4-6 10:03:00.000000,runner_target_hit,true,868,6,10,12,initial,-18,43.25,0.90909091,30,1.4609056,11,433
1,exit6_stop10_runner12_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-04-06_18875_short_1,ESU26-CME,short,2026-4-6 10:30:00.000000,2026-4-6 10:36:00.000000,runner_target_hit,true,868,6,10,12,initial,-26.5,43.25,0.92699884,60,0.76900003,10.7875,113
